execution_number,input_class_name,input_class_stereotype
1,Alleged_Human_Rights_Violation,phase
2,Benign_Human_Rights_Problem,phase
3,Confirmed_Human_Rights_Violation,phase
4,Human_Rights_Problem,kind
5,Human_Rights_Violation,phase
6,Possible_Human_Rights_Violation,phase
