execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,62,61,0,1,98.38709677419355,0.0,1.6129032258064515,62,61,0,1,98.38709677419355,0.0,1.6129032258064515,868,854,14,868,854,14,98.38709677419355,1.6129032258064515,98.38709677419355,1.6129032258064515,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
2,62,61,0,1,98.38709677419355,0.0,1.6129032258064515,62,61,0,1,98.38709677419355,0.0,1.6129032258064515,868,854,14,868,854,14,98.38709677419355,1.6129032258064515,98.38709677419355,1.6129032258064515,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
3,62,61,0,1,98.38709677419355,0.0,1.6129032258064515,62,61,0,1,98.38709677419355,0.0,1.6129032258064515,868,854,14,868,854,14,98.38709677419355,1.6129032258064515,98.38709677419355,1.6129032258064515,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
4,62,61,0,1,98.38709677419355,0.0,1.6129032258064515,62,54,7,1,87.09677419354838,11.29032258064516,1.6129032258064515,868,854,14,868,801,67,98.38709677419355,1.6129032258064515,92.2811059907834,7.71889400921659,-7,7,0,-11.290322580645167,11.29032258064516,0.0,-53,53,-6.1059907834101494,6.105990783410139,5
5,62,61,0,1,98.38709677419355,0.0,1.6129032258064515,62,61,0,1,98.38709677419355,0.0,1.6129032258064515,868,854,14,868,854,14,98.38709677419355,1.6129032258064515,98.38709677419355,1.6129032258064515,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
6,62,61,0,1,98.38709677419355,0.0,1.6129032258064515,62,55,6,1,88.70967741935483,9.67741935483871,1.6129032258064515,868,854,14,868,824,44,98.38709677419355,1.6129032258064515,94.93087557603687,5.0691244239631335,-6,6,0,-9.677419354838719,9.67741935483871,0.0,-30,30,-3.4562211981566833,3.456221198156682,1
7,62,61,0,1,98.38709677419355,0.0,1.6129032258064515,62,61,0,1,98.38709677419355,0.0,1.6129032258064515,868,854,14,868,854,14,98.38709677419355,1.6129032258064515,98.38709677419355,1.6129032258064515,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
8,62,61,0,1,98.38709677419355,0.0,1.6129032258064515,62,59,2,1,95.16129032258065,3.225806451612903,1.6129032258064515,868,854,14,868,838,30,98.38709677419355,1.6129032258064515,96.54377880184332,3.4562211981566824,-2,2,0,-3.225806451612897,3.225806451612903,0.0,-16,16,-1.8433179723502349,1.8433179723502309,1
9,62,61,0,1,98.38709677419355,0.0,1.6129032258064515,62,61,0,1,98.38709677419355,0.0,1.6129032258064515,868,854,14,868,854,14,98.38709677419355,1.6129032258064515,98.38709677419355,1.6129032258064515,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
10,62,61,0,1,98.38709677419355,0.0,1.6129032258064515,62,61,0,1,98.38709677419355,0.0,1.6129032258064515,868,854,14,868,854,14,98.38709677419355,1.6129032258064515,98.38709677419355,1.6129032258064515,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
