execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
1,1.0100076906383038e-05,0.004264099872671068,9.70007386058569e-06,5.500041879713535e-06,5.500041879713535e-06,4.900037311017513e-06,0.00041179999243468046,7.679988630115986e-05,1.9000144675374031e-06,0.0029311999678611755,7.999991066753864e-05,7.620011456310749e-05,4.699919372797012e-06,1.0499963536858559e-05,9.580003097653389e-05,0.00798869994468987
2,9.500072337687016e-06,0.004264900111593306,9.00006853044033e-06,5.200039595365524e-06,7.999944500625134e-06,5.09992241859436e-06,0.0004007000243291259,7.560010999441147e-05,2.100015990436077e-06,0.002895299927331507,7.880013436079025e-05,7.369997911155224e-05,4.500034265220165e-06,1.0500079952180386e-05,9.569991379976273e-05,0.007938600378111005
3,1.0500079952180386e-05,0.0044278999557718635,9.399955160915852e-06,5.400041118264198e-06,5.300040356814861e-06,5.00003807246685e-06,0.0004176999209448695,7.999991066753864e-05,1.9000144675374031e-06,0.003058800008147955,7.969990838319063e-05,8.239992894232273e-05,4.699919372797012e-06,1.1400086805224419e-05,0.00011070002801716328,0.008310799836181104
4,9.499955922365189e-06,8.400005754083395e-05,9.199953638017178e-06,5.199923180043697e-06,0.00044520001392811537,5.600042641162872e-06,4.300032742321491e-06,9.299954399466515e-06,1.600012183189392e-06,9.109999518841505e-05,0.002540200133807957,0.012257200083695352,0.00036940001882612705,1.0299962013959885e-05,0.00283740006852895,0.018679500208236277
