execution_number,input_class_name,input_class_stereotype
1,Air_Temperature,kind
2,Atmospheric_Pressure,subkind
3,Cloudiness,subkind
4,Meteorological_Parameters,kind
5,Precipitation,subkind
6,Relative_Humidity,subkind
7,Sea_Surface,kind
8,Surface_Wind,subkind
9,Temperature,subkind
