class_name,class_original_classification,classification_final_list
Climbing,subkind,is
Cycling,subkind,can
Hiking,subkind,is
Skiing,subkind,is
Winery_visit,subkind,can
activity,category,can
castel_visit,subkind,can
church_visit,subkind,is
city_center_visit,subkind,can
cultural_visit,kind,can
food_and_wine_tour,kind,is
museum_visit,subkind,can
resturant_visit,subkind,is
sport_activity,kind,can
