percentage,execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
10,9,1.039961352944374e-05,1.0299962013959885e-05,9.600073099136353e-06,6.1998143792152405e-06,0.0002596997655928135,6.899703294038773e-06,4.90015372633934e-06,8.999835699796677e-06,1.7997808754444122e-06,0.004491399507969618,8.00001434981823e-05,7.469998672604561e-05,0.0001799999736249447,1.3600103557109833e-05,9.799841791391373e-06,0.0051682982593774796
