class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Belief,mode,kind,False,True,False,1,0
Decision,role,role,False,True,False,2,0
Desire,mode,kind,False,True,False,1,0
Intention,mode,kind,False,False,True,1,1
Mental_Moment,mode,kind,True,False,False,0,4
