taxonomy_name,dataset_name,num_classes
buchtela2020connection_tx001.ttl,buchtela2020connection,3
buchtela2020connection_tx002.ttl,buchtela2020connection,4
buchtela2020connection_tx003.ttl,buchtela2020connection,3
buchtela2020connection_tx004.ttl,buchtela2020connection,3
buchtela2020connection_tx005.ttl,buchtela2020connection,3
buchtela2020connection_tx006.ttl,buchtela2020connection,3
