taxonomy_name,dataset_name,num_classes
abel2015petroleum-system_tx001.ttl,abel2015petroleum-system,2
abel2015petroleum-system_tx002.ttl,abel2015petroleum-system,4
abel2015petroleum-system_tx003.ttl,abel2015petroleum-system,6
