class_name,class_original_classification,classification_final_list
consume,role,can
decrement-event,rolemixin,is
economic-event,rolemixin,is
give,role,is
increment-event,rolemixin,is
produce,role,is
take,role,is
transfer,kind,can
transformation,kind,is
