class_name,class_original_classification,classification_final_list
Art_Work,kind,can
Ballet,subkind,can
Music_Work,subkind,can
Opera,subkind,can
Orchestral_Work,subkind,is
Overture,subkind,can
Suite,subkind,can
Symphonic_Poem,subkind,can
Symphony,subkind,can
