class_name,class_original_classification,classification_final_list
Abstract_Object,role,is
Crime_Object,rolemixin,can
Legal_Object,rolemixin,can
Material_Object,role,can
Object,mixin,can
Physical_Object,kind,can
Social_Object,kind,can
