class_name,stereotype_original,stereotype_gufo,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses,number_reachable_classes
Agent,category,category,True,False,False,0,1,1
Capability,quality,kind,True,False,False,0,2,2
Collective_Demand,relator,kind,True,False,False,0,2,2
Competition,phase,phase,False,True,False,1,0,2
Competitor,rolemixin,rolemixin,False,True,False,1,0,1
Composed_Market,subkind,subkind,False,True,False,1,0,2
Direct_Competitor,rolemixin,rolemixin,False,True,False,3,0,5
Economic_Agent,category,category,True,False,False,0,5,5
Equivalent_Capability,role,role,False,True,False,1,0,2
Indirect_Competitor,rolemixin,rolemixin,False,True,False,3,0,5
Market,collective,kind,True,False,False,0,2,2
Market_Competitor,rolemixin,rolemixin,False,False,True,2,2,5
Non-Competition,phase,phase,False,True,False,1,0,2
Potential_Competitor,rolemixin,rolemixin,False,True,False,1,0,5
Resource,mixin,mixin,True,False,False,0,4,4
Resource_Stock,collective,kind,False,True,False,1,0,4
Resource_Type,type,other,False,True,False,1,0,4
Scarce_Resource,rolemixin,rolemixin,False,True,False,1,0,4
Simple_Market,subkind,subkind,False,True,False,1,0,2
Single_Resource,rolemixin,rolemixin,False,True,False,1,0,4
Supplier,rolemixin,rolemixin,False,False,True,1,3,5
Supplier_Capability,role,role,False,True,False,1,0,2
