execution_number,input_class_name,input_class_stereotype
1,AuxiliaryPerson,role
2,Citizen,role
5,GuardianPerson,role
6,HumanBeing,subkind
7,LesserGod,subkind
11,OriginalName,phase
13,Philosopher-king,role
14,PresentName,phase
15,ProducerPerson,role
16,Universe,subkind
