execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
1,1.0899966582655907e-05,9.510002564638853e-05,1.0899966582655907e-05,7.6000578701496124e-06,0.0007910000858828425,7.70005863159895e-06,5.400041118264198e-06,1.1599855497479439e-05,2.100015990436077e-06,9.169999975711107e-05,0.0032142000272870064,0.014708599890582263,0.0006634000455960631,1.8900027498602867e-05,0.0037799999117851257,0.023419099976308644
2,8.729996625334024e-05,1.1899974197149277e-05,1.0900082997977734e-05,8.699949830770493e-06,0.0004288000054657459,7.3999399319291115e-06,5.100038833916187e-06,9.7999582067132e-06,2.00001522898674e-06,1.1199968867003918e-05,9.450002107769251e-05,8.380005601793528e-05,0.00030179996974766254,1.5199999324977398e-05,1.0999967344105244e-05,0.0010893999133259058
3,0.005928699974901974,1.1499971151351929e-05,1.109996810555458e-05,1.1199968867003918e-05,0.0006492000538855791,7.300055585801601e-06,5.200039595365524e-06,1.0300078429281712e-05,2.00001522898674e-06,1.2299860827624798e-05,0.0010676999809220433,0.0047682999866083264,0.00047400000039488077,0.0012793999630957842,1.1699972674250603e-05,0.01424989989027381
4,8.579995483160019e-05,1.1599971912801266e-05,1.0899966582655907e-05,7.79994297772646e-06,0.0002853999612852931,7.2999391704797745e-06,5.400041118264198e-06,9.89984255284071e-06,1.9000144675374031e-06,1.1100084520876408e-05,8.580007124692202e-05,8.129992056638002e-05,0.00019669998437166214,1.4699995517730713e-05,1.0900082997977734e-05,0.000826499774120748
5,0.01218360010534525,1.1599971912801266e-05,1.1699972674250603e-05,7.699942216277122e-06,6.09993003308773e-06,6.800051778554916e-06,0.0009864000603556633,8.949998300522566e-05,2.00001522898674e-06,1.1500087566673756e-05,1.009996049106121e-05,1.0499963536858559e-05,5.199923180043697e-06,1.5700003132224083e-05,1.0899966582655907e-05,0.013369299937039614
6,0.025432800059206784,1.2200092896819115e-05,1.1800089851021767e-05,7.999944500625134e-06,5.900044925510883e-06,6.7999353632330894e-06,0.0009689000435173512,8.700008038431406e-05,1.9000144675374031e-06,1.109996810555458e-05,1.070008147507906e-05,1.0399962775409222e-05,5.500041879713535e-06,1.5600118786096573e-05,1.109996810555458e-05,0.026599700446240604
7,1.209997572004795e-05,9.119999594986439e-05,1.079996582120657e-05,7.800059393048286e-06,0.0007633999921381474,7.899943739175797e-06,5.400041118264198e-06,1.1199968867003918e-05,1.999898813664913e-06,8.920009713619947e-05,0.0034194999607279897,0.014418700011447072,0.0006563999922946095,1.659989356994629e-05,0.003882499993778765,0.023394699790515006
8,8.87999776750803e-05,1.1399853974580765e-05,1.0399962775409222e-05,7.3999399319291115e-06,0.00040479993913322687,7.200054824352264e-06,4.999921657145023e-06,9.999959729611874e-06,1.8998980522155762e-06,1.2399978004395962e-05,8.579995483160019e-05,8.300004992634058e-05,0.0002997999545186758,1.4799879863858223e-05,1.0899966582655907e-05,0.0010535992914810777
9,0.005750700132921338,1.1599855497479439e-05,1.1100084520876408e-05,7.900060154497623e-06,0.0006348999449983239,7.300055585801601e-06,5.300040356814861e-06,1.0299962013959885e-05,1.9000144675374031e-06,1.1800089851021767e-05,0.001102800015360117,0.0044865000527352095,0.00046669994480907917,0.001183000043965876,1.1599855497479439e-05,0.013703400152735412
10,8.280016481876373e-05,1.5400000847876072e-05,1.0500079952180386e-05,7.2999391704797745e-06,0.0002901999978348613,7.6000578701496124e-06,4.899920895695686e-06,9.899958968162537e-06,2.199900336563587e-06,1.1300086043775082e-05,8.699996396899223e-05,8.330005221068859e-05,0.00019799999427050352,1.4299992471933365e-05,1.1399970389902592e-05,0.000836100080050528
11,0.012186900014057755,1.1499854736030102e-05,1.1900090612471104e-05,7.699942216277122e-06,6.09993003308773e-06,6.700051017105579e-06,0.0009875999530777335,8.640007581561804e-05,2.00001522898674e-06,1.1800089851021767e-05,1.009996049106121e-05,1.0400079190731049e-05,5.400041118264198e-06,1.54001172631979e-05,1.0800082236528397e-05,0.01337070029694587
