taxonomy_name,dataset_name,num_classes
internal-affairs2013_tx001.ttl,internal-affairs2013,5
internal-affairs2013_tx002.ttl,internal-affairs2013,21
internal-affairs2013_tx003.ttl,internal-affairs2013,4
internal-affairs2013_tx004.ttl,internal-affairs2013,5
internal-affairs2013_tx005.ttl,internal-affairs2013,2
internal-affairs2013_tx006.ttl,internal-affairs2013,3
internal-affairs2013_tx007.ttl,internal-affairs2013,2
