percentage,execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
60,2,0.013328200206160545,7.199961692094803e-05,1.679966226220131e-05,1.4699529856443405e-05,0.01664749998599291,1.3200100511312485e-05,1.0899733752012253e-05,2.0100269466638565e-05,1.7900019884109497e-05,0.02286970056593418,0.05019280035048723,0.07173769967630506,0.008906800299882889,0.002311999909579754,0.000923400279134512,0.18708370020613074
