taxonomy_name,dataset_name,num_classes
fernandez-cejas2022curie-o_tx001.ttl,fernandez-cejas2022curie-o,7
fernandez-cejas2022curie-o_tx002.ttl,fernandez-cejas2022curie-o,7
fernandez-cejas2022curie-o_tx003.ttl,fernandez-cejas2022curie-o,3
