execution_number,input_class_name,input_class_stereotype
1,Abnormal,subkind
2,Baseline,subkind
3,Cycle,subkind
4,ECGForm,kind
5,ElementaryForm,subkind
6,Geometric_Form,category
7,Non-ElementaryForm,subkind
8,Normal,subkind
9,PRSegment,subkind
10,PWave,subkind
11,QRSComplex,subkind
12,QWave,subkind
13,RWave,subkind
14,STSegment,subkind
15,SWave,subkind
16,Segment,subkind
17,TPSegment,subkind
18,TWave,subkind
19,Wave,subkind
20,WaveForm,subkind
