class_name,class_original_classification,classification_final_list
Autarchy,subkind,can
Company,kind,can
Foundation,subkind,can
MixedEconomyCompany,phase,is
NonEmpresarialPublicEntity,kind,can
Organization,category,can
OrganizationalUnit,category,can
PublicAdmnistrativeUnit,subkind,can
PublicCompany,phase,can
PublicEntity,category,can
PublicOrganization,category,can
StateCompany,phase,can
UnityOfOrganization,kind,can
�rg�o,kind,can
�rg�o_Colegiado,kind,can
