execution_number,input_class_name,input_class_stereotype
1,Asset_Account,subkind
2,Equity_Account,subkind
3,Expense_Account,subkind
4,General_Ledger_Account,kind
5,Liability_Account,subkind
6,Revenue_Account,subkind
