percentage,execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
80,5,0.00015330035239458084,8.899951353669167e-05,1.949956640601158e-05,1.1799857020378113e-05,0.008548700250685215,1.0899733752012253e-05,9.500421583652496e-06,1.9900500774383545e-05,2.0700041204690933e-05,0.014497400261461735,0.007508700247853994,0.01074389973655343,0.0021728002466261387,2.4599023163318634e-05,0.008875500410795212,0.052706200163811445
