taxonomy_name,dataset_name,num_classes
buridan-ontology2021_tx001.ttl,buridan-ontology2021,3
buridan-ontology2021_tx002.ttl,buridan-ontology2021,3
buridan-ontology2021_tx003.ttl,buridan-ontology2021,16
buridan-ontology2021_tx004.ttl,buridan-ontology2021,9
buridan-ontology2021_tx005.ttl,buridan-ontology2021,3
buridan-ontology2021_tx006.ttl,buridan-ontology2021,6
