percentage,execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
30,2,0.03329989999474492,0.012720799990347587,0.03843680000863969,0.040553900005761534,0.03914900000381749,0.07361479999963194,0.005537100005312823,0.003798699995968491,0.0002914000069722533,4.880000778939575e-05,1.2299991794861853e-05,0.059765799989691004,0.005831000002217479,0.005141000001458451,1.1999989510513842e-05,0.31821329999365844
