class_name,class_original_classification,classification_final_list
ActiveProfessor,phase,not
CourseCoordinator,role,is
DepartmentChief,role,is
EgressStudent,phase,can
InactiveProfessor,phase,not
Person,kind,can
Professor,role,is
RegularStudent,phase,can
Student,role,can
SuspendedStudent,phase,can
