class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
RealSite,subkind,subkind,False,True,False,1,0
Site,kind,kind,True,False,False,0,2
VirtualSite,subkind,subkind,False,True,False,1,0
