class_name,class_original_classification,classification_final_list
Art_Work,kind,is
Ballet,subkind,can
Music_Work,subkind,is
Opera,subkind,is
Orchestral_Work,subkind,is
Overture,subkind,is
Suite,subkind,is
Symphonic_Poem,subkind,can
Symphony,subkind,can
