execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
1,0.00014969997573643923,9.129999671131372e-05,1.71000137925148e-05,1.0200077667832375e-05,0.010413700016215444,1.070008147507906e-05,8.599949069321156e-06,1.7900019884109497e-05,2.1000043489038944e-05,8.840009104460478e-05,0.0019661999540403485,0.004961899947375059,0.00038980005774647,1.9699917174875736e-05,0.0019586001290008426,0.020124800270423293
2,0.00017449993174523115,9.190011769533157e-05,2.0099803805351257e-05,1.0499963536858559e-05,0.011203599977307022,1.0299845598638058e-05,8.599949069321156e-06,1.8100137822329998e-05,2.1499930880963802e-05,9.160011541098356e-05,0.002009000047110021,0.00555739994160831,0.0003961001057177782,2.2900057956576347e-05,0.0020996000384911895,0.021735699963755906
3,8.800067007541656e-06,8.110003545880318e-05,8.800067007541656e-06,5.100038833916187e-06,0.0003092000260949135,5.500041879713535e-06,4.500034265220165e-06,9.099836461246014e-06,9.399838745594025e-06,7.869990076869726e-05,0.0018640999915078282,0.008381700026802719,0.0002517999382689595,1.0499847121536732e-05,0.001962800044566393,0.012991099734790623
