execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,22,21,0,1,95.45454545454545,0.0,4.545454545454546,22,18,3,1,81.81818181818183,13.636363636363635,4.545454545454546,308,294,14,308,279,29,95.45454545454545,4.545454545454546,90.5844155844156,9.415584415584416,-3,3,0,-13.636363636363626,13.636363636363635,0.0,-15,15,-4.870129870129858,4.87012987012987,1
2,22,21,0,1,95.45454545454545,0.0,4.545454545454546,22,18,3,1,81.81818181818183,13.636363636363635,4.545454545454546,308,294,14,308,279,29,95.45454545454545,4.545454545454546,90.5844155844156,9.415584415584416,-3,3,0,-13.636363636363626,13.636363636363635,0.0,-15,15,-4.870129870129858,4.87012987012987,1
3,22,21,0,1,95.45454545454545,0.0,4.545454545454546,22,17,4,1,77.27272727272727,18.181818181818183,4.545454545454546,308,294,14,308,270,38,95.45454545454545,4.545454545454546,87.66233766233766,12.337662337662337,-4,4,0,-18.181818181818187,18.181818181818183,0.0,-24,24,-7.79220779220779,7.792207792207791,3
4,22,21,0,1,95.45454545454545,0.0,4.545454545454546,22,18,3,1,81.81818181818183,13.636363636363635,4.545454545454546,308,294,14,308,279,29,95.45454545454545,4.545454545454546,90.5844155844156,9.415584415584416,-3,3,0,-13.636363636363626,13.636363636363635,0.0,-15,15,-4.870129870129858,4.87012987012987,1
5,22,21,0,1,95.45454545454545,0.0,4.545454545454546,22,18,3,1,81.81818181818183,13.636363636363635,4.545454545454546,308,294,14,308,279,29,95.45454545454545,4.545454545454546,90.5844155844156,9.415584415584416,-3,3,0,-13.636363636363626,13.636363636363635,0.0,-15,15,-4.870129870129858,4.87012987012987,1
6,22,21,0,1,95.45454545454545,0.0,4.545454545454546,22,18,3,1,81.81818181818183,13.636363636363635,4.545454545454546,308,294,14,308,279,29,95.45454545454545,4.545454545454546,90.5844155844156,9.415584415584416,-3,3,0,-13.636363636363626,13.636363636363635,0.0,-15,15,-4.870129870129858,4.87012987012987,1
7,22,21,0,1,95.45454545454545,0.0,4.545454545454546,22,18,3,1,81.81818181818183,13.636363636363635,4.545454545454546,308,294,14,308,279,29,95.45454545454545,4.545454545454546,90.5844155844156,9.415584415584416,-3,3,0,-13.636363636363626,13.636363636363635,0.0,-15,15,-4.870129870129858,4.87012987012987,1
8,22,21,0,1,95.45454545454545,0.0,4.545454545454546,22,17,4,1,77.27272727272727,18.181818181818183,4.545454545454546,308,294,14,308,272,36,95.45454545454545,4.545454545454546,88.31168831168831,11.688311688311687,-4,4,0,-18.181818181818187,18.181818181818183,0.0,-22,22,-7.142857142857139,7.1428571428571415,2
9,22,21,0,1,95.45454545454545,0.0,4.545454545454546,22,18,3,1,81.81818181818183,13.636363636363635,4.545454545454546,308,294,14,308,279,29,95.45454545454545,4.545454545454546,90.5844155844156,9.415584415584416,-3,3,0,-13.636363636363626,13.636363636363635,0.0,-15,15,-4.870129870129858,4.87012987012987,1
10,22,21,0,1,95.45454545454545,0.0,4.545454545454546,22,17,4,1,77.27272727272727,18.181818181818183,4.545454545454546,308,294,14,308,270,38,95.45454545454545,4.545454545454546,87.66233766233766,12.337662337662337,-4,4,0,-18.181818181818187,18.181818181818183,0.0,-24,24,-7.79220779220779,7.792207792207791,3
