percentage,execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
40,1,0.00020599999970727367,1.1300000551273115e-05,1.0300000212737359e-05,7.199999345175456e-06,0.0015520999995715101,6.8999997893115506e-06,5.399999281507917e-06,1.0199999451288022e-05,1.120000069931848e-05,0.009481400000368012,0.0017937000002348213,0.0017056000006050454,0.001124100000197359,1.6199999663513154e-05,1.21000011858996e-05,0.015953700000864046
