execution_number,input_class_name,input_class_stereotype
2,BusinessRule,subkind
3,Class,subkind
4,ClassTestCase,role
6,FunctionalRequirement,subkind
8,NonFunctionalRequirement,subkind
10,RequirementTestCase,role
13,UseTestCase,role
