class_name,class_original_classification,classification_final_list
Husband,role,is
Jogger,role,can
Man,subkind,is
Person,kind,is
Spouse,role,can
Student,role,is
Teacher,role,can
Walker,role,can
Wife,role,is
Woman,subkind,is
