execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
1,1.0599964298307896e-05,8.179992437362671e-05,1.070008147507906e-05,9.499955922365189e-06,8.159992285072803e-05,1.0900082997977734e-05,8.109991904348135e-05,1.9000144675374031e-06,0.00032750004902482033,1.5200115740299225e-05,6.600050255656242e-06,4.999921657145023e-06,0.00025759998243302107,0.0001818999880924821,7.200054824352264e-06,0.0010891000274568796
2,1.0599964298307896e-05,8.050014730542898e-05,1.0400079190731049e-05,9.500072337687016e-06,7.830013055354357e-05,1.070008147507906e-05,7.71000050008297e-05,1.700012944638729e-06,1.0299962013959885e-05,1.3999990187585354e-05,6.400048732757568e-06,4.799920134246349e-06,0.00022789998911321163,0.00013090006541460752,7.200054824352264e-06,0.0006803005235269666
3,1.0499963536858559e-05,8.100015111267567e-05,1.0499847121536732e-05,9.500072337687016e-06,7.499987259507179e-05,1.0200077667832375e-05,7.52998748794198e-05,1.800013706088066e-06,0.0002994999522343278,1.4300108887255192e-05,6.5999338403344154e-06,4.800036549568176e-06,0.0002484000287950039,0.00017070001922547817,6.9999368861317635e-06,0.0010250998893752694
4,1.109996810555458e-05,8.52999510243535e-05,1.0499963536858559e-05,9.900075383484364e-06,8.150015491992235e-05,1.1099851690232754e-05,7.740012370049953e-05,1.800013706088066e-06,1.0299962013959885e-05,1.4099990949034691e-05,6.800051778554916e-06,5.199923180043697e-06,0.0002308000111952424,0.00013109995052218437,7.300055585801601e-06,0.0006942000472918153
5,1.0800082236528397e-05,8.210015948861837e-05,1.0299845598638058e-05,9.100069291889668e-06,7.399986498057842e-05,1.0300078429281712e-05,7.720000576227903e-05,1.600012183189392e-06,9.599956683814526e-06,1.3699987903237343e-05,6.400048732757568e-06,4.699919372797012e-06,0.00021930004004389048,0.00012630003038793802,1.0100076906383038e-05,0.000665500178001821
6,1.0699965059757233e-05,7.950002327561378e-05,1.0500079952180386e-05,9.300070814788342e-06,7.620011456310749e-05,1.0699965059757233e-05,7.899990305304527e-05,1.9000144675374031e-06,0.0002983000595122576,1.4299992471933365e-05,6.300047971308231e-06,4.899920895695686e-06,0.00025210005696862936,0.00017579994164407253,7.200054824352264e-06,0.0010367002105340362
7,1.0599964298307896e-05,7.840001489967108e-05,1.0399962775409222e-05,9.400071576237679e-06,7.509998977184296e-05,1.0600080713629723e-05,7.52998748794198e-05,1.600012183189392e-06,9.800074622035027e-06,1.3399869203567505e-05,6.4999330788850784e-06,4.700035788118839e-06,0.00021049997303634882,0.00013029994443058968,7.00005330145359e-06,0.0006535998545587063
8,1.3599987141788006e-05,8.159992285072803e-05,1.0300078429281712e-05,9.299954399466515e-06,7.500010542571545e-05,1.0699848644435406e-05,7.790012750774622e-05,1.600012183189392e-06,9.89984255284071e-06,1.3900105841457844e-05,6.400048732757568e-06,4.899920895695686e-06,0.0002117999829351902,0.0001276000402867794,1.0399962775409222e-05,0.0006648999406024814
9,1.0699965059757233e-05,7.860001642256975e-05,1.0299962013959885e-05,9.09995287656784e-06,7.520010694861412e-05,1.3399869203567505e-05,7.51999905332923e-05,4.499917849898338e-06,0.0003015002002939582,1.4300108887255192e-05,6.4999330788850784e-06,4.800036549568176e-06,0.0002538999542593956,0.0001727000344544649,7.100054062902927e-06,0.001037800102494657
10,1.1100084520876408e-05,8.199992589652538e-05,1.309998333454132e-05,9.399955160915852e-06,7.650000043213367e-05,1.0199961252510548e-05,7.430010009557009e-05,1.800013706088066e-06,9.89984255284071e-06,1.400010660290718e-05,6.600050255656242e-06,4.800036549568176e-06,0.00022639997769147158,0.00012909993529319763,7.200054824352264e-06,0.0006764000281691551
11,1.0699965059757233e-05,8.0699915997684e-05,1.0800082236528397e-05,9.499955922365189e-06,7.680000271648169e-05,1.0399962775409222e-05,7.479998748749495e-05,1.9000144675374031e-06,0.00031480006873607635,1.4600111171603203e-05,6.7999353632330894e-06,4.800036549568176e-06,0.0002525999443605542,0.00017749995458871126,7.100054062902927e-06,0.0010537999914959073
12,1.1299969628453255e-05,0.004817299894057214,1.1999974958598614e-05,1.0299962013959885e-05,0.023749399930238724,1.27000967040658e-05,0.03236570011358708,2.100015990436077e-06,1.2100092135369778e-05,0.005907199927605689,7.1999384090304375e-06,5.300040356814861e-06,0.001575100002810359,0.001290300046093762,8.100061677396297e-06,0.06978610006626695
13,1.0499963536858559e-05,7.789989467710257e-05,1.0200077667832375e-05,9.200070053339005e-06,8.010014425963163e-05,1.079996582120657e-05,7.830001413822174e-05,1.800013706088066e-06,0.00030399998649954796,1.470011193305254e-05,6.600050255656242e-06,5.100038833916187e-06,0.00025049992837011814,0.00018069997895509005,6.900052540004253e-06,0.0010473002912476659
