execution_number,input_class_name,input_class_stereotype
1,Article,kind
2,Article_component_of_Chapter,subkind
3,Article_component_of_Section,subkind
4,Article_composed_of_Item,subkind
5,Article_composed_of_Paragraph,subkind
6,Composed_Article,subkind
7,Duration_Clause,subkind
8,Ordinary_Article,subkind
9,Revocation_Clause,subkind
10,Simple_Article,subkind
