class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Full_Time_Internship,relator,kind,False,True,False,1,0
Internship,relator,kind,True,False,False,0,4
Obligatory_Internship,relator,kind,False,True,False,1,0
Part_Time_Internship,relator,kind,False,True,False,1,0
Voluntary_Internship,relator,kind,False,True,False,1,0
