percentage,execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
30,2,0.010501900003873743,0.0010312999947927892,0.0026298000011593103,0.0008820000075502321,0.004247300006682053,0.00792810000712052,1.0399991879239678e-05,2.00001522898674e-06,9.700001101009548e-06,1.3199984095990658e-05,6.099988240748644e-06,0.0015840999985812232,0.0002506000018911436,0.000215300009585917,9.099996532313526e-06,0.02932090000831522
