percentage,execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
40,3,1.1699856258928776e-05,1.1200085282325745e-05,1.0999967344105244e-05,7.300055585801601e-06,0.0009985000360757113,7.400056347250938e-06,5.400041118264198e-06,1.0400079190731049e-05,2.00001522898674e-06,0.006047999951988459,0.0003696000203490257,0.0003529000096023083,0.0006664000684395432,2.1900050342082977e-05,1.109996810555458e-05,0.008534800261259079
