percentage,execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
20,2,9.089999366551638e-05,0.036131899993051775,0.002740799987805076,2.0000006770715117e-05,0.06679600001371,0.018386800031294115,4.610000178217888e-05,2.0799998310394585e-05,1.9500002963468432e-05,2.9699993319809437e-05,1.2100004823878407e-05,9.899988071992993e-06,0.011232499993639067,0.004744499980006367,1.300001167692244e-05,0.14029450000089128
