class_name,class_original_classification,classification_final_list
Agente,category,is
Agente_Humano,kind,is
Agente_Sint�tico,kind,is
Estudante,role,is
Mediado,role,can
Mediador,role,is
Pesquisador,role,is
Professor,role,can
