taxonomy_name,dataset_name,num_classes
idaf2013_tx001.ttl,idaf2013,4
idaf2013_tx002.ttl,idaf2013,23
idaf2013_tx003.ttl,idaf2013,11
idaf2013_tx004.ttl,idaf2013,5
idaf2013_tx005.ttl,idaf2013,2
