execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
1,1.309998333454132e-05,1.3399985618889332e-05,1.2399861589074135e-05,8.200062438845634e-06,0.0003656999906525016,9.899958968162537e-06,6.09993003308773e-06,1.1799857020378113e-05,2.200016751885414e-06,0.00817379995714873,9.529991075396538e-05,9.019998833537102e-05,0.00027059996500611305,2.2399937734007835e-05,1.2899981811642647e-05,0.009107999387197196
2,1.4999881386756897e-05,1.2999982573091984e-05,1.5900121070444584e-05,7.999944500625134e-06,0.00036259996704757214,9.699957445263863e-06,5.799927748739719e-06,1.2099859304726124e-05,1.999898813664913e-06,0.009664899902418256,9.799993131309748e-05,8.9599983766675e-05,0.0002611998934298754,2.4600070901215076e-05,1.279998105019331e-05,0.010595199302770197
3,1.3199984095990658e-05,1.2699863873422146e-05,1.2200092896819115e-05,1.2699980288743973e-05,0.0009979000315070152,9.900075383484364e-06,1.00000761449337e-05,1.1699972674250603e-05,2.00001522898674e-06,0.005103900097310543,0.001984399976208806,0.00932529999408871,0.0006972000701352954,2.1699932403862476e-05,1.3899989426136017e-05,0.018228700151667
4,1.2900098226964474e-05,1.27000967040658e-05,1.2299860827624798e-05,7.699942216277122e-06,0.00036780000664293766,9.300070814788342e-06,6.09993003308773e-06,1.1800089851021767e-05,2.200016751885414e-06,0.008056799997575581,9.200000204145908e-05,8.919998072087765e-05,0.0002664000494405627,2.2399937734007835e-05,1.2599979527294636e-05,0.008982200059108436
5,1.2200092896819115e-05,1.2599979527294636e-05,1.1600088328123093e-05,7.4999406933784485e-06,0.00034629995934665203,9.499955922365189e-06,5.399924702942371e-06,1.1100084520876408e-05,1.9000144675374031e-06,0.007496199919842184,9.639991912990808e-05,8.629995863884687e-05,0.00025669997557997704,2.070015762001276e-05,1.2399978004395962e-05,0.008386799949221313
6,1.4600111171603203e-05,1.2600095942616463e-05,1.2399861589074135e-05,7.5999414548277855e-06,0.00035230000503361225,8.999952115118504e-06,5.799927748739719e-06,1.0899966582655907e-05,2.100015990436077e-06,0.007976700086146593,9.059999138116837e-05,8.540006820112467e-05,0.0002630999078974128,2.3699947632849216e-05,1.2300093658268452e-05,0.0088790999725461
7,1.219986006617546e-05,1.2900098226964474e-05,1.1599855497479439e-05,7.6000578701496124e-06,0.00034819997381418943,8.899951353669167e-06,5.700043402612209e-06,1.0999967344105244e-05,2.00001522898674e-06,0.007645600009709597,9.250000584870577e-05,8.509994950145483e-05,0.0002584999892860651,2.0699924789369106e-05,1.2399978004395962e-05,0.00853489967994392
8,1.3699987903237343e-05,1.5500118024647236e-05,1.200009137392044e-05,7.5999414548277855e-06,0.0007392000406980515,9.499955922365189e-06,5.899928510189056e-06,1.1300086043775082e-05,2.2997846826910973e-06,0.007696900051087141,0.0010953000746667385,0.004730199929326773,0.0005444000707939267,2.2100168280303478e-05,1.3100099749863148e-05,0.01491900032851845
9,1.2800097465515137e-05,1.2499978765845299e-05,1.3299984857439995e-05,8.00006091594696e-06,0.00034460006281733513,8.900067768990993e-06,5.700043402612209e-06,1.0699965059757233e-05,2.00001522898674e-06,0.007465800037607551,8.939998224377632e-05,8.580007124692202e-05,0.00025500007905066013,2.310005947947502e-05,1.1999974958598614e-05,0.008349600480869412
10,1.2500095181167126e-05,1.2799864634871483e-05,1.179997343569994e-05,7.4999406933784485e-06,0.0009217000333592296,9.899958968162537e-06,5.899928510189056e-06,1.1599971912801266e-05,2.100015990436077e-06,0.005076700006611645,0.0019208999583497643,0.009261200088076293,0.0006732000038027763,2.2000051103532314e-05,1.2899981811642647e-05,0.01796269987244159
11,1.2099859304726124e-05,1.209997572004795e-05,1.1399853974580765e-05,7.5999414548277855e-06,0.00021389999892562628,8.79995059221983e-06,5.700043402612209e-06,1.0800082236528397e-05,2.100015990436077e-06,0.0024869999615475535,8.659996092319489e-05,8.240004535764456e-05,0.00014100002590566874,2.1499930880963802e-05,1.1400086805224419e-05,0.0031143997330218554
12,1.7100130207836628e-05,1.2500095181167126e-05,1.680001150816679e-05,1.5099998563528061e-05,0.00807179999537766,9.7999582067132e-06,1.1299969628453255e-05,1.1399970389902592e-05,2.500019036233425e-06,0.0029589999467134476,0.02170720009598881,0.09772279998287559,0.004442299949005246,2.7400092221796513e-05,1.3499986380338669e-05,0.13504050020128489
13,1.2599979527294636e-05,1.3799872249364853e-05,1.1900090612471104e-05,7.79994297772646e-06,0.0008951000636443496,9.199953638017178e-06,5.899928510189056e-06,1.1499971151351929e-05,2.00001522898674e-06,0.004845999996177852,0.00185629993211478,0.008788000093773007,0.000660100020468235,2.010003663599491e-05,1.279998105019331e-05,0.017153099877759814
14,1.3299984857439995e-05,1.2999982573091984e-05,1.209997572004795e-05,8.00006091594696e-06,0.0009343998972326517,9.800074622035027e-06,5.600042641162872e-06,1.170008908957243e-05,1.9000144675374031e-06,0.005210700095631182,0.0020540000405162573,0.00970310007687658,0.0006733000045642257,2.189993392676115e-05,1.4100107364356518e-05,0.01868690038099885
15,1.2599979527294636e-05,1.2800097465515137e-05,1.1699972674250603e-05,7.5999414548277855e-06,0.00042559998109936714,9.399955160915852e-06,5.899928510189056e-06,1.1200085282325745e-05,1.9000144675374031e-06,0.010058399988338351,9.010010398924351e-05,8.880009409040213e-05,0.00031070003751665354,2.1099927835166454e-05,1.2199976481497288e-05,0.011080000083893538
16,1.2400094419717789e-05,1.2399861589074135e-05,1.2199976481497288e-05,1.209997572004795e-05,0.0022651999024674296,9.599956683814526e-06,9.499955922365189e-06,1.1499971151351929e-05,1.800013706088066e-06,0.005101499962620437,0.005767800030298531,0.027123000007122755,0.001665899995714426,2.1200045011937618e-05,1.3300101272761822e-05,0.042039399850182235
17,1.2100092135369778e-05,1.2399978004395962e-05,1.1900090612471104e-05,7.699942216277122e-06,0.00034439994487911463,9.199953638017178e-06,6.09993003308773e-06,1.100008375942707e-05,2.00001522898674e-06,0.007602600031532347,9.350001346319914e-05,8.580007124692202e-05,0.0002565999748185277,2.1200045011937618e-05,1.2800097465515137e-05,0.008489300264045596
18,1.3899989426136017e-05,1.200009137392044e-05,1.189985778182745e-05,7.699942216277122e-06,0.0003570000408217311,1.009996049106121e-05,5.799927748739719e-06,1.0900082997977734e-05,2.00001522898674e-06,0.007770000025629997,8.829997386783361e-05,8.719996549189091e-05,0.0002626000205054879,2.319994382560253e-05,1.2299977242946625e-05,0.008674899814650416
19,1.2800097465515137e-05,1.2399978004395962e-05,1.1999974958598614e-05,8.399947546422482e-06,0.00034879997838288546,1.109996810555458e-05,5.899928510189056e-06,1.079996582120657e-05,1.8998980522155762e-06,0.007598900003358722,8.930009789764881e-05,8.439994417130947e-05,0.0002530999481678009,2.129992935806513e-05,1.1999974958598614e-05,0.008483099634759128
20,1.1499971151351929e-05,9.489990770816803e-05,1.1999974958598614e-05,7.5999414548277855e-06,0.005121199996210635,9.199953638017178e-06,6.00004568696022e-06,1.279998105019331e-05,2.00001522898674e-06,9.059999138116837e-05,0.03096829995047301,0.10704110004007816,0.004505299963057041,1.950003206729889e-05,0.002141800010576844,0.15004379977472126
21,1.1899974197149277e-05,1.209997572004795e-05,1.1199968867003918e-05,7.4999406933784485e-06,0.00033359997905790806,8.79995059221983e-06,5.400041118264198e-06,1.0499963536858559e-05,1.800013706088066e-06,0.007326500024646521,8.719996549189091e-05,8.09000339359045e-05,0.0002490000333636999,2.0399922505021095e-05,1.1399853974580765e-05,0.008178199641406536
22,1.2899981811642647e-05,1.279998105019331e-05,1.1399970389902592e-05,7.500057108700275e-06,0.0003372000064700842,9.09995287656784e-06,5.500041879713535e-06,1.0699965059757233e-05,1.800013706088066e-06,0.007563799968920648,8.669996168464422e-05,8.239992894232273e-05,0.0002466000150889158,2.1400046534836292e-05,1.2199976481497288e-05,0.008421999868005514
