execution_number,input_class_name,input_class_stereotype
1,Continuous_Quantitative_Data_Type,subkind
2,Data_Type,kind
3,Discreet_Quantitative_Data_Type,subkind
4,Nominal_Qualitative_Data_Type,subkind
5,Ordinal_Quantitative_Data_Type,subkind
6,Qualitative_Data_Type,subkind
7,Quantitative_Data_Type,subkind
