class_name,class_original_classification,classification_final_list
Abstract_Object,role,can
Ancient_Rule,role,can
Crime_Object,rolemixin,is
General_Rule,role,can
Inferior_Rule,role,is
Legal_Object,rolemixin,is
Material_Object,role,is
Object,mixin,can
Physical_Object,kind,is
Recent_Rule,role,is
Social_Object,kind,can
Specific_Rule,role,can
Superior_Rule,role,can
