execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
1,9.389995830133557e-05,0.011618899996392429,0.007500400010030717,2.0299921743571758e-05,0.04780970001593232,0.00012379995314404368,0.00019159994553774595,2.4799956008791924e-05,2.2299995180219412e-05,3.2800016924738884e-05,1.279998105019331e-05,9.90001717582345e-06,0.011603199993260205,0.001731499971356243,1.5099998563528061e-05,0.0808109997306019
2,9.079993469640613e-05,0.01082149997819215,0.007250799972098321,1.950003206729889e-05,0.04552929999772459,8.890003664419055e-05,0.0001471999567002058,2.319994382560253e-05,1.9500090274959803e-05,2.719997428357601e-05,1.2299977242946625e-05,9.7999582067132e-06,0.011592500028200448,0.0017336000455543399,1.4100049156695604e-05,0.07738019997486845
3,9.049993241205812e-05,0.01100830000359565,0.0073154999408870935,1.9899976905435324e-05,0.04623929999070242,0.003313200024422258,2.1499989088624716e-05,2.1499989088624716e-05,1.9499973859637976e-05,2.729997504502535e-05,1.2299977242946625e-05,1.2599979527294636e-05,0.007902300043497235,0.0017164000310003757,1.4000048395246267e-05,0.07773409987566993
4,8.760002674534917e-05,0.010651500022504479,0.0071634999476373196,1.9899976905435324e-05,0.04497859999537468,0.0031805000617168844,2.150004729628563e-05,2.0400097128003836e-05,1.880002673715353e-05,2.759997732937336e-05,1.2800039257854223e-05,9.999959729611874e-06,0.007948299986310303,0.0016710000345483422,1.3999990187585354e-05,0.07582600018940866
5,8.120003622025251e-05,0.01057119999313727,0.007105399970896542,1.0100076906383038e-05,0.04733100003795698,7.729994831606746e-05,9.400013368576765e-06,9.899958968162537e-06,9.400013368576765e-06,1.3399985618889332e-05,5.799985956400633e-06,4.599976819008589e-06,0.0018101000459864736,0.001559399999678135,6.89999433234334e-06,0.06860510003753006
6,9.7999582067132e-06,7.469998672604561e-05,9.600014891475439e-06,8.699949830770493e-06,7.14000198058784e-05,9.800074622035027e-06,7.069995626807213e-05,9.700015652924776e-06,0.00024339999072253704,1.400010660290718e-05,6.299989763647318e-06,4.699977580457926e-06,0.00024389999452978373,0.00017010001465678215,6.700051017105579e-06,0.000953500100877136
7,8.970004273578525e-05,0.013128900085575879,0.007155500061344355,2.0000035874545574e-05,0.04849640000611544,9.050004882737994e-05,0.011720100010279566,2.219993621110916e-05,0.00056460004998371,2.9499991796910763e-05,1.3399985618889332e-05,9.999959729611874e-06,0.011652700020931661,0.0020759000326506793,0.0003991999546997249,0.09546860022237524
8,1.0599964298307896e-05,7.829989772289991e-05,9.900075383484364e-06,9.000010322779417e-06,7.349997758865356e-05,1.0200019460171461e-05,7.300003198906779e-05,9.90001717582345e-06,0.00025370001094415784,1.4399993233382702e-05,6.499991286545992e-06,4.799978341907263e-06,0.000249299977440387,0.00016990001313388348,6.999995093792677e-06,0.0009799999534152448
9,8.880003588274121e-05,0.012808799976482987,0.007127400022000074,2.059992402791977e-05,0.04708520002895966,8.93000396899879e-05,0.011751800077036023,2.169999061152339e-05,0.0005600000149570405,2.889998722821474e-05,1.2600095942616463e-05,9.800016414374113e-06,0.01156369992531836,0.001986500050406903,0.0003912999527528882,0.09354640013771132
10,1.0199961252510548e-05,7.509998977184296e-05,9.599956683814526e-06,9.000010322779417e-06,7.229996845126152e-05,9.90001717582345e-06,7.789995288476348e-05,9.700015652924776e-06,0.0002449000021442771,1.4399993233382702e-05,6.499991286545992e-06,4.800036549568176e-06,0.0002838000073097646,0.0002098999684676528,6.699992809444666e-06,0.0010446998639963567
11,1.0200077667832375e-05,7.760000880807638e-05,9.800016414374113e-06,9.100069291889668e-06,7.640005787834525e-05,9.999959729611874e-06,7.200002437457442e-05,9.800016414374113e-06,0.00025759998243302107,1.4099990949034691e-05,6.299989763647318e-06,4.8999791033566e-06,0.0002413999754935503,0.0001750999945215881,6.89999433234334e-06,0.0009812001371756196
12,0.00015799998072907329,0.012725000036880374,0.0078335001016967,1.9900035113096237e-05,0.05106789997080341,9.420007700100541e-05,0.00015219993656501174,2.0699924789369106e-05,1.9999919459223747e-05,2.810009755194187e-05,1.2899981811642647e-05,1.0500021744519472e-05,0.02406550000887364,0.002257100015413016,2.5100016500800848e-05,0.09849060012493283
13,9.270000737160444e-05,0.011295199976302683,0.007580100034829229,2.3699947632849216e-05,0.046942399989347905,9.470002260059118e-05,0.000152299995534122,2.1499930880963802e-05,2.0299921743571758e-05,3.190001007169485e-05,1.2700038496404886e-05,1.0000017937272787e-05,0.012176199990790337,0.0017902000108733773,1.4599994756281376e-05,0.08025849988916889
