class_name,class_original_classification,classification_final_list
Blocked_Load,role,can
Captured_Sediment,role,can
Deposited_Sediment,rolemixin,can
Drawn_Sediment,rolemixin,can
Frictioned_Sediment,role,is
Obstacled_Sediment,rolemixin,can
Sediment,category,can
Transported_Load,role,can
Unstable_Sediment,rolemixin,can
