class_name,class_original_classification,classification_final_list
Article,kind,is
Article_component_of_Chapter,subkind,can
Article_component_of_Section,subkind,can
Article_composed_of_Item,subkind,can
Article_composed_of_Paragraph,subkind,can
Composed_Article,subkind,can
Duration_Clause,subkind,is
Ordinary_Article,subkind,is
Revocation_Clause,subkind,can
Simple_Article,subkind,can
