class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Condition,kind,kind,True,False,False,0,2
Postcondition,role,role,False,True,False,1,0
Precondition,role,role,False,True,False,1,0
