execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
1,1.6899779438972473e-05,1.3000331819057465e-05,1.2699980288743973e-05,8.400063961744308e-06,6.5998174250125885e-06,8.699949830770493e-06,0.001280799973756075,9.780051186680794e-05,2.300366759300232e-06,0.0001026000827550888,1.12997367978096e-05,1.090019941329956e-05,5.600042641162872e-06,2.8300564736127853e-05,1.1899974197149277e-05,0.0016178013756871223
2,1.1600088328123093e-05,1.0999850928783417e-05,1.0800082236528397e-05,6.800051778554916e-06,0.0002800002694129944,7.200054824352264e-06,5.3998082876205444e-06,9.700190275907516e-06,2.1997839212417603e-06,0.00496260030195117,8.379993960261345e-05,8.059991523623466e-05,0.0001901998184621334,1.5600118786096573e-05,1.070043072104454e-05,0.005688200704753399
3,1.1199619621038437e-05,1.1300202459096909e-05,1.0500196367502213e-05,6.800051778554916e-06,0.0002717999741435051,1.0500196367502213e-05,5.400273948907852e-06,9.899958968162537e-06,1.8998980522155762e-06,0.004894999787211418,8.579995483160019e-05,8.21002759039402e-05,0.00018770014867186546,1.5399884432554245e-05,1.090019941329956e-05,0.0056162006221711636
4,7.96997919678688e-05,1.1399853974580765e-05,1.0899733752012253e-05,7.0999376475811005e-06,0.0002880999818444252,7.3998235166072845e-06,4.999805241823196e-06,9.599607437849045e-06,2.00001522898674e-06,1.0899733752012253e-05,8.490029722452164e-05,8.209981024265289e-05,0.000188400037586689,1.4999881386756897e-05,1.0800082236528397e-05,0.0008132983930408955
5,1.0999850928783417e-05,0.0043126000091433525,1.0699965059757233e-05,6.799586117267609e-06,0.00021219998598098755,7.299706339836121e-06,0.001017299946397543,8.280016481876373e-05,1.8998980522155762e-06,0.002960899844765663,0.0009538000449538231,0.0042305998504161835,0.000179399736225605,1.5200115740299225e-05,0.0018337001092731953,0.015836198814213276
6,1.1399853974580765e-05,1.1099502444267273e-05,1.4400109648704529e-05,6.90016895532608e-06,0.00027079973369836807,7.3998235166072845e-06,5.1995739340782166e-06,1.00000761449337e-05,2.100132405757904e-06,0.0051607005298137665,8.310005068778992e-05,7.999967783689499e-05,0.00018560001626610756,1.6100239008665085e-05,1.0400079190731049e-05,0.005875199567526579
7,1.1700205504894257e-05,0.004864999558776617,1.0999850928783417e-05,6.799586117267609e-06,6.5998174250125885e-06,7.000286132097244e-06,0.0011124997399747372,8.5500068962574e-05,2.00001522898674e-06,0.003211100585758686,9.450037032365799e-05,8.849985897541046e-05,5.3998082876205444e-06,1.5900004655122757e-05,0.00011490005999803543,0.009638399817049503
8,1.4500226825475693e-05,1.1399853974580765e-05,1.0899733752012253e-05,6.600283086299896e-06,0.00027860002592206,8.19982960820198e-06,5.09992241859436e-06,1.3500452041625977e-05,2.500135451555252e-06,0.005615700036287308,9.230058640241623e-05,0.00011050049215555191,0.00021110009402036667,1.690024510025978e-05,1.1599622666835785e-05,0.006409401539713144
9,1.3999640941619873e-05,0.005199000239372253,1.2999400496482849e-05,7.6000578701496124e-06,0.0006695003248751163,8.400063961744308e-06,0.0011657001450657845,9.369989857077599e-05,2.70036980509758e-06,0.0034527000971138477,0.0032939999364316463,0.015940200071781874,0.0005789999850094318,2.110004425048828e-05,0.006029500160366297,0.03649010043591261
10,8.619995787739754e-05,1.1600088328123093e-05,1.090019941329956e-05,6.90016895532608e-06,0.0002905000001192093,7.799826562404633e-06,5.200039595365524e-06,1.0100193321704865e-05,2.0996667444705963e-06,1.109996810555458e-05,8.609984070062637e-05,8.289981633424759e-05,0.00019739987328648567,1.4999881386756897e-05,1.109996810555458e-05,0.0008348994888365269
11,1.3000331819057465e-05,0.004523700103163719,1.1200085282325745e-05,7.80029222369194e-06,0.0006439001299440861,1.3600103557109833e-05,0.0013595996424555779,8.67997296154499e-05,2.600252628326416e-06,0.0031355000101029873,0.0027080001309514046,0.013191799633204937,0.0005394998006522655,1.710047945380211e-05,0.005533699877560139,0.03178780060261488
12,1.0600313544273376e-05,0.004279199987649918,1.019984483718872e-05,6.4997002482414246e-06,6.00004568696022e-06,6.4997002482414246e-06,0.0009987996891140938,7.659941911697388e-05,1.80024653673172e-06,0.0028734998777508736,8.00001434981823e-05,7.610023021697998e-05,5.200039595365524e-06,1.4100223779678345e-05,9.869970381259918e-05,0.008543799165636301
13,7.50003382563591e-05,1.0300427675247192e-05,1.00000761449337e-05,6.299931555986404e-06,0.00026040012016892433,6.800051778554916e-06,4.8996880650520325e-06,8.800067007541656e-06,1.8998980522155762e-06,1.0100193321704865e-05,7.880013436079025e-05,7.670000195503235e-05,0.0001797000877559185,1.3399869203567505e-05,9.700655937194824e-06,0.0007528015412390232
