class_name,class_original_classification,classification_final_list
LithologicUnit_qua_sandstone,kind,can
LithologicUnit_qua_shale,kind,can
Lithological_unit,kind,can
Reservoir,role,can
Seal,role,is
Source_Rock,role,can
