execution_number,input_class_name,input_class_stereotype
1,Husband,role
2,Jogger,role
3,Man,subkind
4,Person,kind
5,Spouse,role
6,Student,role
7,Teacher,role
8,Walker,role
9,Wife,role
10,Woman,subkind
