execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,8,7,0,1,87.5,0.0,12.5,8,7,0,1,87.5,0.0,12.5,112,98,14,112,98,14,87.5,12.5,87.5,12.5,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
2,8,7,0,1,87.5,0.0,12.5,8,7,0,1,87.5,0.0,12.5,112,98,14,112,98,14,87.5,12.5,87.5,12.5,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
3,8,7,0,1,87.5,0.0,12.5,8,7,0,1,87.5,0.0,12.5,112,98,14,112,98,14,87.5,12.5,87.5,12.5,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
4,8,7,0,1,87.5,0.0,12.5,8,7,0,1,87.5,0.0,12.5,112,98,14,112,98,14,87.5,12.5,87.5,12.5,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
5,8,7,0,1,87.5,0.0,12.5,8,2,5,1,25.0,62.5,12.5,112,98,14,112,65,47,87.5,12.5,58.03571428571429,41.964285714285715,-5,5,0,-62.5,62.5,0.0,-33,33,-29.464285714285708,29.464285714285715,5
6,8,7,0,1,87.5,0.0,12.5,8,5,2,1,62.5,25.0,12.5,112,98,14,112,86,26,87.5,12.5,76.78571428571429,23.214285714285715,-2,2,0,-25.0,25.0,0.0,-12,12,-10.714285714285708,10.714285714285715,2
7,8,7,0,1,87.5,0.0,12.5,8,7,0,1,87.5,0.0,12.5,112,98,14,112,98,14,87.5,12.5,87.5,12.5,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
8,8,7,0,1,87.5,0.0,12.5,8,0,7,1,0.0,87.5,12.5,112,98,14,112,49,63,87.5,12.5,43.75,56.25,-7,7,0,-87.5,87.5,0.0,-49,49,-43.75,43.75,0
