execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
1,1.4199991710484028e-05,2.489995677024126e-05,1.2999982573091984e-05,1.0699965059757233e-05,7.1999384090304375e-06,1.2100092135369778e-05,0.007450399920344353,0.005988899967633188,1.7998972907662392e-06,0.003007899969816208,2.8799986466765404e-05,1.4299992471933365e-05,6.500049494206905e-06,4.039995837956667e-05,2.580008003860712e-05,0.01664689974859357
2,1.379998866468668e-05,0.008869200013577938,1.379998866468668e-05,1.1400086805224419e-05,7.3999399319291115e-06,1.1899974197149277e-05,0.0073729000287130475,0.0009713000617921352,1.700012944638729e-06,0.005971600068733096,8.929998148232698e-05,8.839997462928295e-05,6.6999346017837524e-06,4.1199964471161366e-05,0.00010350008960813284,0.02357410010881722
3,1.3599987141788006e-05,1.4499993994832039e-05,1.3199984095990658e-05,1.0600080713629723e-05,0.0003800999838858843,1.2299977242946625e-05,6.400048732757568e-06,1.2500095181167126e-05,1.600012183189392e-06,0.00904959999024868,8.739996701478958e-05,8.249992970377207e-05,0.0002834999468177557,4.030007403343916e-05,1.3699987903237343e-05,0.01002180005889386
4,1.3399985618889332e-05,1.3899989426136017e-05,1.300009898841381e-05,1.0499963536858559e-05,7.00005330145359e-06,1.1699972674250603e-05,0.010453599970787764,0.008820999995805323,2.00001522898674e-06,0.0056483999360352755,1.1899974197149277e-05,1.27000967040658e-05,6.400048732757568e-06,3.91998328268528e-05,1.3299984857439995e-05,0.025077999918721616
5,7.939990609884262e-05,1.4200108125805855e-05,1.2300093658268452e-05,1.0400079190731049e-05,0.0004267999902367592,1.170008908957243e-05,5.899928510189056e-06,1.4699995517730713e-05,1.700012944638729e-06,1.3600103557109833e-05,8.050003089010715e-05,7.819989696145058e-05,0.00032270001247525215,3.6499928683042526e-05,1.3400102034211159e-05,0.0011220002779737115
6,1.8200022168457508e-05,1.7300131730735302e-05,1.4699995517730713e-05,1.1599971912801266e-05,0.002754799905233085,1.3999990187585354e-05,7.00005330145359e-06,1.3600103557109833e-05,2.100015990436077e-06,0.00913999998010695,0.005545700085349381,0.028038499993272126,0.0020788999972864985,4.539999645203352e-05,1.7200014553964138e-05,0.04771900025662035
7,3.900006413459778e-05,2.789997961372137e-05,3.850006032735109e-05,1.3399985618889332e-05,9.100069291889668e-06,1.3999990187585354e-05,0.008484499994665384,0.008229400031268597,3.300025127828121e-06,0.008518300019204617,2.659996971487999e-05,3.7800054997205734e-05,7.999944500625134e-06,0.00013100006617605686,2.9600108973681927e-05,0.02561040036380291
8,1.489988062530756e-05,1.5100114978849888e-05,1.4500110410153866e-05,1.1499971151351929e-05,0.00040989997796714306,1.3199984095990658e-05,6.9999368861317635e-06,1.3399985618889332e-05,1.9000144675374031e-06,0.009954300010576844,9.34000127017498e-05,8.800008799880743e-05,0.000308999908156693,4.39999857917428e-05,1.4899997040629387e-05,0.011004999978467822
9,1.3299868442118168e-05,1.4199991710484028e-05,1.289986539632082e-05,1.0599964298307896e-05,0.0003352999920025468,1.2400094419717789e-05,6.9999368861317635e-06,1.2899981811642647e-05,1.9000144675374031e-06,0.00705519993789494,8.369993884116411e-05,8.179992437362671e-05,0.0002419000957161188,4.090007860213518e-05,1.3999990187585354e-05,0.007937999675050378
10,1.3999990187585354e-05,1.4699879102408886e-05,1.3299984857439995e-05,1.0800082236528397e-05,0.00044169998727738857,1.2499978765845299e-05,6.600050255656242e-06,1.2699980288743973e-05,1.800013706088066e-06,0.011902700061909854,8.769996929913759e-05,8.430005982518196e-05,0.00034360005520284176,4.560011439025402e-05,1.3999873772263527e-05,0.013006000081077218
