execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
1,1.2599979527294636e-05,1.0500079952180386e-05,1.1899974197149277e-05,0.012943000067025423,1.5400000847876072e-05,0.007713199942372739,1.1500087566673756e-05,1.700012944638729e-06,1.109996810555458e-05,2.750009298324585e-05,8.400063961744308e-06,0.010263499920256436,9.899958968162537e-06,9.300070814788342e-06,1.009996049106121e-05,0.031059600180014968
2,1.1999974958598614e-05,1.0799849405884743e-05,1.1599971912801266e-05,0.012706900015473366,1.179997343569994e-05,0.00760820007417351,1.1499854736030102e-05,1.700012944638729e-06,1.1100084520876408e-05,2.7699978090822697e-05,8.100061677396297e-06,0.009829299990087748,5.900044925510883e-06,5.399924702942371e-06,9.200070053339005e-06,0.030271199881099164
3,1.1899974197149277e-05,1.4599994756281376e-05,1.1599971912801266e-05,0.013557999860495329,1.170008908957243e-05,0.007661799900233746,1.170008908957243e-05,2.00001522898674e-06,1.1299853213131428e-05,2.789997961372137e-05,8.299946784973145e-06,0.009623999940231442,5.999929271638393e-06,5.600042641162872e-06,8.999952115118504e-06,0.030975399538874626
4,1.1900090612471104e-05,1.0900082997977734e-05,1.1800089851021767e-05,0.013366599916480482,1.3100099749863148e-05,0.008003199938684702,1.370010431855917e-05,2.100015990436077e-06,1.200009137392044e-05,4.449998959898949e-05,8.899951353669167e-06,0.01020100002642721,6.199930794537067e-06,5.700043402612209e-06,9.299954399466515e-06,0.03172090032603592
5,1.1699972674250603e-05,1.0599964298307896e-05,1.179997343569994e-05,0.012160600046627223,1.2199976481497288e-05,0.007779699983075261,1.179997343569994e-05,1.700012944638729e-06,1.0699965059757233e-05,2.7999980375170708e-05,8.300063200294971e-06,0.009768699994310737,6.200047209858894e-06,5.599926225841045e-06,1.1800089851021767e-05,0.02983939996920526
6,0.01138330006506294,7.669988553971052e-05,9.560002945363522e-05,0.002644000109285116,7.489987183362246e-05,0.008013200131244957,1.3399869203567505e-05,2.100015990436077e-06,1.1899974197149277e-05,3.470003139227629e-05,8.500064723193645e-06,0.007778300088830292,7.2999391704797745e-06,5.700043402612209e-06,9.699957445263863e-06,0.030159300076775253
7,1.1500087566673756e-05,7.6299998909235e-05,1.1699972674250603e-05,1.0399962775409222e-05,0.00015150010585784912,0.010307100019417703,1.1699972674250603e-05,1.800013706088066e-06,1.079996582120657e-05,2.9699993319809437e-05,8.100061677396297e-06,5.499925464391708e-06,0.00038240000139921904,0.0002911000046879053,9.800074622035027e-06,0.011319400160573423
8,1.2200092896819115e-05,1.0599847882986069e-05,1.1800089851021767e-05,0.009176199906505644,1.2599979527294636e-05,0.005255300085991621,1.2599979527294636e-05,1.800013706088066e-06,1.1800089851021767e-05,4.409998655319214e-05,8.09994526207447e-06,0.007544000050984323,6.400048732757568e-06,5.399924702942371e-06,9.399955160915852e-06,0.022122299997135997
9,1.1999974958598614e-05,1.0899966582655907e-05,1.1800089851021767e-05,0.012779899989254773,1.2899981811642647e-05,0.007651199935935438,1.209997572004795e-05,1.600012183189392e-06,1.1200085282325745e-05,2.7999980375170708e-05,8.300063200294971e-06,0.009921299992129207,6.199930794537067e-06,5.500041879713535e-06,9.199953638017178e-06,0.030482099973596632
10,1.1500087566673756e-05,7.569987792521715e-05,1.170008908957243e-05,1.300009898841381e-05,7.00999516993761e-05,1.2200092896819115e-05,6.959994789212942e-05,1.4998950064182281e-06,1.079996582120657e-05,2.6999972760677338e-05,8.199946023523808e-06,5.200039595365524e-06,0.0002313000150024891,0.00011709996033459902,9.699957445263863e-06,0.0006745998980477452
11,1.1900090612471104e-05,7.449986878782511e-05,1.1999974958598614e-05,1.070008147507906e-05,0.00010060006752610207,0.008173399954102933,1.2299977242946625e-05,1.600012183189392e-06,1.1299969628453255e-05,3.050011582672596e-05,8.299946784973145e-06,5.500041879713535e-06,0.0003244000254198909,0.0002487999154254794,9.900075383484364e-06,0.009035700117237866
12,2.5900080800056458e-05,8.25999304652214e-05,2.5900080800056458e-05,1.0399846360087395e-05,7.250008638948202e-05,0.009653800050728023,1.379998866468668e-05,2.00001522898674e-06,1.1399853974580765e-05,3.250001464039087e-05,8.599949069321156e-06,6.00004568696022e-06,0.0003676998894661665,0.00026270002126693726,1.4999997802078724e-05,0.010590799851343036
13,1.4599994756281376e-05,1.0400079190731049e-05,1.1400086805224419e-05,0.01317429996561259,1.1599855497479439e-05,0.007453900063410401,1.179997343569994e-05,1.500011421740055e-06,1.100008375942707e-05,2.759997732937336e-05,8.09994526207447e-06,0.00975650001782924,5.900044925510883e-06,8.09994526207447e-06,9.399955160915852e-06,0.030516099999658763
14,0.01170609996188432,0.00010109995491802692,9.450002107769251e-05,0.0023610000498592854,7.259997073560953e-05,0.007624400081112981,1.1999974958598614e-05,1.700012944638729e-06,1.1299969628453255e-05,2.8199981898069382e-05,8.200062438845634e-06,0.007431400008499622,6.299931555986404e-06,5.700043402612209e-06,9.399955160915852e-06,0.029473899980075657
15,2.2000051103532314e-05,9.900005534291267e-05,1.5700003132224083e-05,1.070008147507906e-05,7.239996921271086e-05,0.013359999982640147,2.219993621110916e-05,2.600019797682762e-06,2.010003663599491e-05,4.7999899834394455e-05,8.200062438845634e-06,8.299946784973145e-06,0.000417300034314394,0.00037070002872496843,9.699957445263863e-06,0.014486900065094233
16,1.1999974958598614e-05,1.0599964298307896e-05,1.179997343569994e-05,0.013871800038032234,1.470011193305254e-05,0.007692399900406599,1.2500095181167126e-05,1.700012944638729e-06,1.1299969628453255e-05,2.9499991796910763e-05,8.999952115118504e-06,0.010070699965581298,6.200047209858894e-06,5.699926987290382e-06,9.500072337687016e-06,0.031769399996846914
17,1.1899974197149277e-05,0.0020137999672442675,1.2499978765845299e-05,1.0500079952180386e-05,0.0073451000498607755,0.010036799940280616,1.1699972674250603e-05,1.600012183189392e-06,1.0999850928783417e-05,2.8700102120637894e-05,8.00006091594696e-06,5.499925464391708e-06,0.0011794000165537,0.0009270000737160444,1.0499963536858559e-05,0.021613999968394637
18,1.1699972674250603e-05,7.559999357908964e-05,1.1499854736030102e-05,1.079996582120657e-05,8.709996473044157e-05,0.012398600112646818,1.1599971912801266e-05,1.700012944638729e-06,1.0799849405884743e-05,2.829998265951872e-05,7.800059393048286e-06,5.399924702942371e-06,0.00043210003059357405,0.0003375000087544322,1.0199961252510548e-05,0.013440699665807188
19,2.210005186498165e-05,1.950003206729889e-05,2.0999927073717117e-05,0.01429170009214431,1.54001172631979e-05,0.009246099973097444,1.759990118443966e-05,1.800013706088066e-06,1.6200006939470768e-05,4.109996370971203e-05,8.199946023523808e-06,0.010440199985168874,6.200047209858894e-06,5.599926225841045e-06,9.399955160915852e-06,0.034162099938839674
20,1.179997343569994e-05,1.0500079952180386e-05,1.1400086805224419e-05,0.003961700014770031,1.200009137392044e-05,0.002706300001591444,1.1899974197149277e-05,2.300017513334751e-06,1.100008375942707e-05,2.8499984182417393e-05,8.100061677396297e-06,0.005425499984994531,6.3999323174357414e-06,5.500041879713535e-06,9.199953638017178e-06,0.012222100282087922
21,1.2499978765845299e-05,1.1199968867003918e-05,1.2300093658268452e-05,0.003933599917218089,1.1999974958598614e-05,0.002895600046031177,1.2699980288743973e-05,1.800013706088066e-06,1.179997343569994e-05,3.200001083314419e-05,9.00006853044033e-06,0.005288399988785386,6.700051017105579e-06,5.799927748739719e-06,9.400071576237679e-06,0.012254800065420568
22,1.170008908957243e-05,1.0299845598638058e-05,1.1300086043775082e-05,0.014803500031121075,1.2300093658268452e-05,0.007612199988216162,1.1800089851021767e-05,2.00001522898674e-06,1.0899966582655907e-05,2.8799986466765404e-05,8.200062438845634e-06,0.009926100028678775,6.09993003308773e-06,5.800044164061546e-06,9.199953638017178e-06,0.03247020021080971
23,1.1999974958598614e-05,7.30000901967287e-05,1.1300086043775082e-05,1.0399846360087395e-05,7.259997073560953e-05,0.01025849999859929,1.1499971151351929e-05,1.500011421740055e-06,1.0799849405884743e-05,2.8399983420968056e-05,8.00006091594696e-06,5.399924702942371e-06,0.00038189999759197235,0.00029230001382529736,9.900075383484364e-06,0.011187499854713678
24,0.01197719993069768,0.01200700004119426,0.020904899924062192,0.002291699987836182,0.04986330005340278,0.007695200038142502,1.2200092896819115e-05,1.500011421740055e-06,1.1599855497479439e-05,2.8300099074840546e-05,8.70006624609232e-06,0.007718499982729554,0.0037718999665230513,0.00345960003323853,1.0599964298307896e-05,0.11976220004726201
25,1.179997343569994e-05,1.3399985618889332e-05,1.1300086043775082e-05,0.013307099929079413,1.2099859304726124e-05,0.007683600066229701,1.1499971151351929e-05,1.500011421740055e-06,1.0900082997977734e-05,2.8499984182417393e-05,8.500064723193645e-06,0.009889299981296062,6.199930794537067e-06,5.600042641162872e-06,9.399955160915852e-06,0.031010699924081564
26,1.4499993994832039e-05,1.0499963536858559e-05,1.1399970389902592e-05,0.008302600006572902,1.610000617802143e-05,0.005258499993942678,1.179997343569994e-05,1.800013706088066e-06,1.100008375942707e-05,2.9099988751113415e-05,8.199946023523808e-06,0.007437700056470931,6.100046448409557e-06,5.699926987290382e-06,9.300070814788342e-06,0.021134300041012466
