class_name,class_original_classification,classification_final_list
Benefit,subkind,can
Gain,subkind,can
Loss,subkind,can
Psychological_Value,kind,is
Psychological_Value_Component,kind,not
Rational_Value,kind,is
Rational_Value_Component,kind,is
Sacrifice,subkind,is
Value,kind,not
Value_Component,kind,not
