class_name,class_original_classification,classification_final_list
Artifact,category,is
CASE_Tool,subkind,is
Composite_Artifact,category,can
Document,kind,is
Document_Template,kind,is
Hardware_Equipment,kind,can
Hardware_Resource,role,is
Information_Item,kind,can
Method,kind,can
Model,kind,can
Procedure,category,can
Resource,rolemixin,can
Simple_Artifact,category,is
Software_Item,kind,is
Software_Product,kind,can
Software_Project,subkind,can
Software_Resource,role,can
Standard_Process_Definition_Document,kind,can
Technique,kind,is
