class_name,class_original_classification,classification_final_list
Capability,rolemixin,is
Causal_Likelihood,kind,can
Disposition,category,can
Intention,category,can
Likelihood,category,can
Mental_Aspect,category,can
Mode,category,can
Quality,category,can
Risk,subkind,is
Threat_Capability,rolemixin,can
Triggering_Likelihood,kind,can
Trope,category,is
Value,kind,is
Vulnerability,rolemixin,can
