class_name,class_original_classification,classification_final_list
Chamber,category,is
HeartAsBloodContainer,role,is
HeartAsPump,kind,can
HumanBody,kind,can
HumanHeart,kind,can
LeftAtrium,kind,is
LeftAtriumAsBloodContainer,role,is
LeftAtriumAsPump,role,is
LeftVentricle,kind,can
LeftVentricleAsBloodContainer,role,can
LeftVentricleAsPump,role,is
Muscle,category,is
RightAtrium,kind,can
RightAtriumAsBloodContainer,role,is
RightAtriumAsPump,role,is
RightVentricle,kind,can
RightVentricleAsBloodContainer,role,can
RightVentricleAsPump,role,can
