class_name,class_original_classification,classification_final_list
Chamber,category,can
HeartAsBloodContainer,role,is
HeartAsPump,kind,not
HumanBody,kind,is
HumanHeart,kind,is
LeftAtrium,kind,is
LeftAtriumAsBloodContainer,role,can
LeftAtriumAsPump,role,can
LeftVentricle,kind,can
LeftVentricleAsBloodContainer,role,is
LeftVentricleAsPump,role,can
Muscle,category,is
RightAtrium,kind,can
RightAtriumAsBloodContainer,role,is
RightAtriumAsPump,role,can
RightVentricle,kind,is
RightVentricleAsBloodContainer,role,is
RightVentricleAsPump,role,can
