execution_number,input_class_name,input_class_stereotype
1,Application-based,subkind
2,DBMS-based,subkind
4,Host-based,subkind
6,Local_Replication,subkind
7,Media_Backup/Restore,subkind
8,Remote_Replication,subkind
11,Storage-based,subkind
