percentage,execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
50,1,0.020878200070001185,1.0499847121536732e-05,1.0199961252510548e-05,6.600050255656242e-06,5.600042641162872e-06,5.400041118264198e-06,0.009966299985535443,0.030015500029549003,2.200016751885414e-06,7.709988858550787e-05,9.400071576237679e-06,1.0600080713629723e-05,4.799920134246349e-06,1.4399993233382702e-05,1.0299845598638058e-05,0.06102709984406829
