class_name,class_original_classification,classification_final_list
Company,kind,can
Company_as_Lessor,role,can
Company_as_Owner,role,can
Company_as_Tenant,role,is
Land_Lord_(Lessor),rolemixin,is
Owner,rolemixin,can
Person,kind,can
Person_as_Lessor,role,can
Person_as_Owner,role,can
Person_as_Tenant,role,is
Tenant_(Lessee),rolemixin,can
