execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
1,8.870009332895279e-05,1.1300202459096909e-05,1.1000316590070724e-05,7.200054824352264e-06,6.00004568696022e-06,6.5998174250125885e-06,0.00534799974411726,0.019809499848634005,2.4996697902679443e-06,1.2200325727462769e-05,1.039961352944374e-05,1.29002146422863e-05,5.100388079881668e-06,1.840014010667801e-05,1.0999850928783417e-05,0.025360800325870514
2,8.050026372075081e-05,1.12997367978096e-05,1.0599847882986069e-05,6.9998204708099365e-06,5.899928510189056e-06,6.6999346017837524e-06,0.005333600100129843,0.020120200235396624,1.900363713502884e-06,1.1699739843606949e-05,1.0199379175901413e-05,1.0500196367502213e-05,5.3998082876205444e-06,1.5999656170606613e-05,1.0600313544273376e-05,0.02564209932461381
3,0.016818900126963854,1.0799616575241089e-05,1.1499505490064621e-05,7.0999376475811005e-06,6.400048732757568e-06,6.6999346017837524e-06,0.005501499865204096,0.01829999964684248,2.0996667444705963e-06,1.1499505490064621e-05,9.699724614620209e-06,1.1799857020378113e-05,4.800036549568176e-06,1.5900470316410065e-05,1.0400544852018356e-05,0.04072909848764539
4,7.849978283047676e-05,1.0699965059757233e-05,1.0699965059757233e-05,7.299706339836121e-06,6.299931555986404e-06,6.5998174250125885e-06,0.006190699990838766,0.023558900225907564,1.900363713502884e-06,1.1100433766841888e-05,9.600073099136353e-06,1.1100433766841888e-05,5.300156772136688e-06,1.5799887478351593e-05,1.00000761449337e-05,0.0299345008097589
5,7.970025762915611e-05,1.0699965059757233e-05,1.0500196367502213e-05,7.700175046920776e-06,5.5995769798755646e-06,6.400048732757568e-06,0.006054400000721216,0.02593069989234209,2.1997839212417603e-06,1.1300202459096909e-05,9.399838745594025e-06,1.1600088328123093e-05,4.800036549568176e-06,1.6800127923488617e-05,1.0100658982992172e-05,0.03217190084978938
6,7.730023935437202e-05,1.0599847882986069e-05,1.0500196367502213e-05,6.9998204708099365e-06,5.499925464391708e-06,6.1998143792152405e-06,0.004994899965822697,0.01751270005479455,2.200249582529068e-06,1.1300202459096909e-05,8.999835699796677e-06,1.0999850928783417e-05,5.000270903110504e-06,1.550000160932541e-05,1.0100193321704865e-05,0.02268880046904087
7,7.720012217760086e-05,1.0300427675247192e-05,1.0200310498476028e-05,6.9998204708099365e-06,8.599832653999329e-06,6.5998174250125885e-06,0.006294399965554476,0.02421420020982623,1.8998980522155762e-06,1.109996810555458e-05,8.899718523025513e-06,1.0699965059757233e-05,4.800036549568176e-06,1.5799887478351593e-05,9.999610483646393e-06,0.030691699590533972
8,0.057491300627589226,1.0599847882986069e-05,1.0800082236528397e-05,7.0999376475811005e-06,5.5995769798755646e-06,6.1998143792152405e-06,0.0010357997380197048,7.649976760149002e-05,2.00001522898674e-06,1.0699965059757233e-05,1.2299977242946625e-05,9.300187230110168e-06,4.90015372633934e-06,1.490022987127304e-05,9.900424629449844e-06,0.05870790034532547
9,7.350044324994087e-05,9.899958968162537e-06,9.700190275907516e-06,6.6999346017837524e-06,6.100162863731384e-06,3.0199997127056122e-05,0.0023484998382627964,0.004172600340098143,1.700129359960556e-06,1.0500196367502213e-05,8.899718523025513e-06,9.899958968162537e-06,5.000270903110504e-06,1.4499295502901077e-05,9.500421583652496e-06,0.006717200856655836
10,9.000301361083984e-06,1.00000761449337e-05,9.699724614620209e-06,6.400048732757568e-06,5.2996911108493805e-06,6.299931555986404e-06,0.0010495004244148731,7.50003382563591e-05,1.7997808754444122e-06,7.38995149731636e-05,9.09995287656784e-06,9.09995287656784e-06,4.599802196025848e-06,1.4299992471933365e-05,9.699724614620209e-06,0.0012936992570757866
11,7.720012217760086e-05,1.3499986380338669e-05,1.0200310498476028e-05,6.600283086299896e-06,8.899718523025513e-06,6.00004568696022e-06,0.0049356999807059765,0.018620500341057777,2.100132405757904e-06,1.0999850928783417e-05,8.800067007541656e-06,1.0100193321704865e-05,4.90015372633934e-06,1.4899764209985733e-05,9.499955922365189e-06,0.023739900905638933
12,0.05209990032017231,1.0799616575241089e-05,1.1300668120384216e-05,6.90016895532608e-06,5.700159817934036e-06,6.400048732757568e-06,0.002114600036293268,0.004224699921905994,2.100132405757904e-06,1.12997367978096e-05,9.899958968162537e-06,1.070043072104454e-05,5.09992241859436e-06,1.5099998563528061e-05,1.0299962013959885e-05,0.05854480108246207
13,7.619988173246384e-05,1.090019941329956e-05,9.700190275907516e-06,6.90016895532608e-06,5.3998082876205444e-06,6.300397217273712e-06,0.00204669963568449,0.004124700557440519,1.8998980522155762e-06,1.7900019884109497e-05,9.09995287656784e-06,1.0600313544273376e-05,4.800036549568176e-06,1.4599878340959549e-05,9.900424629449844e-06,0.006355601362884045
14,0.045425699558109045,1.3799872249364853e-05,1.1200085282325745e-05,7.199589163064957e-06,5.499925464391708e-06,6.00004568696022e-06,0.004017999861389399,0.012815199792385101,2.1997839212417603e-06,1.1200085282325745e-05,1.2699980288743973e-05,1.019984483718872e-05,4.800036549568176e-06,1.4999881386756897e-05,1.3400334864854813e-05,0.06237209867686033
