taxonomy_name,dataset_name,num_classes
cgts2021sebim_tx001.ttl,cgts2021sebim,13
cgts2021sebim_tx002.ttl,cgts2021sebim,4
cgts2021sebim_tx003.ttl,cgts2021sebim,5
