execution_number,input_class_name,input_class_stereotype
1,Amusement,subkind
2,Compassion,subkind
3,Ecstasy,subkind
4,Enjoyment,kind
5,Excitement,subkind
6,Fiero,subkind
7,Joy,subkind
8,Naches,subkind
9,Peace,subkind
10,Pride,subkind
11,Rejoicing,subkind
12,Relief,subkind
13,Schadenfreud,subkind
14,Sensory_Pleasure,subkind
15,Wonder,subkind
